"wavelength","Geothite","hematite","gypsum","calcite","kaolinite_114","kaolinite_113","montmorillinite_126","monmorillinite_127","illite_121","illite_120","kaol_smect_124","kaol_smect_125"
2245,0.3432,0.8035,0.3003551639,0.8157215766,0.6378,0.4371211037,0.5998,0.4966837031,0.4652,0.4238908883,0.4594618376,0.5308992741
2246,0.3429,0.8036,0.3007291441,0.8136185374,0.6383,0.4373403218,0.6017,0.4986908153,0.4661,0.4242039995,0.4600739461,0.5317631671
2247,0.3425,0.8038,0.3009089328,0.8115593832,0.6388,0.4375781944,0.6037,0.5006931992,0.4668,0.4243406648,0.4606631059,0.5325815726
2248,0.3422,0.8041,0.3009037383,0.8095181805,0.6394,0.4378113208,0.606,0.5026719632,0.4675,0.424342002,0.4612301908,0.5333510598
2249,0.3419,0.8044,0.3007227687,0.8074689958,0.6399,0.4380163003,0.6083,0.5046082157,0.4681,0.4242491293,0.4617760747,0.5340681982
2250,0.3416,0.8048,0.3003752323,0.8053858956,0.6405,0.4381697321,0.6108,0.5064830651,0.4686,0.4241031645,0.4623016317,0.5347295571
2251,0.3412,0.8052,0.2998703372,0.8032429462,0.6409,0.4382482156,0.6133,0.5082776197,0.4691,0.4239452258,0.4628077356,0.5353317058
2252,0.3409,0.8055,0.2992172917,0.8010142143,0.6413,0.4382283501,0.6158,0.5099729881,0.4696,0.4238164309,0.4632952604,0.5358712137
2253,0.3406,0.8057,0.2984253038,0.7986737663,0.6415,0.4380867347,0.6183,0.5115502785,0.4702,0.423757898,0.46376508,0.5363446501
2254,0.3403,0.8058,0.2975035819,0.7961956686,0.6415,0.4377999689,0.6207,0.5129905993,0.4708,0.4238107451,0.4642180683,0.5367485843
2255,0.34,0.8057,0.2964613341,0.7935539878,0.6414,0.4373446518,0.623,0.514275059,0.4714,0.42401609,0.4646550993,0.5370795858
2256,0.3397,0.8054,0.2953125978,0.7907326796,0.641,0.4367036588,0.6252,0.5153897372,0.4722,0.4244048179,0.4650754412,0.5373354071
2257,0.3394,0.805,0.2940907272,0.7877552576,0.6405,0.4358849689,0.6272,0.5163405991,0.473,0.4249668822,0.4654719401,0.5375185332
2258,0.339,0.8044,0.2928339058,0.7846551243,0.6398,0.4349028373,0.6291,0.5171385811,0.4739,0.4256820035,0.4658358362,0.5376326325
2259,0.3387,0.8037,0.2915803169,0.7814656825,0.639,0.4337715191,0.6308,0.5177946194,0.4747,0.4265299022,0.4661583698,0.5376813733
2260,0.3384,0.803,0.290368144,0.778220335,0.6382,0.4325052695,0.6323,0.5183196507,0.4756,0.4274902989,0.4664307813,0.537668424
2261,0.3381,0.8023,0.2892355705,0.7749524845,0.6373,0.4311183435,0.6336,0.5187246111,0.4764,0.4285429141,0.466644311,0.5375974528
2262,0.3378,0.8017,0.2882207798,0.7716955337,0.6364,0.4296249963,0.6347,0.5190204372,0.4771,0.4296674683,0.4667901991,0.5374721281
2263,0.3375,0.8012,0.2873619554,0.7684828853,0.6356,0.428039483,0.6356,0.5192180654,0.4777,0.4308436822,0.4668596861,0.5372961182
2264,0.3372,0.8008,0.2866972806,0.7653479421,0.6348,0.4263760588,0.6363,0.519328432,0.4782,0.4320512761,0.4668440122,0.5370730914
2265,0.3369,0.8005,0.2862649388,0.7623241068,0.6342,0.4246489786,0.6368,0.5193624735,0.4785,0.4332699706,0.4667344178,0.5368067161
2266,0.3367,0.8005,0.2860940858,0.7594339692,0.6337,0.4228728829,0.637,0.5193286247,0.4786,0.4344828343,0.466525936,0.5365014716
2267,0.3365,0.8007,0.2861777664,0.7566568675,0.6334,0.4210639527,0.637,0.5192253138,0.4786,0.435686328,0.466228772,0.5361650813
2268,0.3362,0.801,0.2864999976,0.7539613268,0.6332,0.4192387543,0.6369,0.5190484678,0.4784,0.4368802605,0.4658569234,0.53580608
2269,0.336,0.8013,0.2870447966,0.7513158725,0.633,0.4174138537,0.6366,0.5187940133,0.4781,0.4380644409,0.4654243883,0.535433002
2270,0.3357,0.8017,0.2877961803,0.7486890297,0.6327,0.4156058173,0.6362,0.5184578772,0.4776,0.4392386778,0.4649451645,0.535054382
2271,0.3353,0.8022,0.2887381659,0.7460493237,0.6325,0.4138312112,0.6357,0.5180359862,0.4771,0.4404027802,0.46443325,0.5346787545
2272,0.335,0.8025,0.2898547704,0.7433652796,0.6322,0.4121066017,0.6352,0.517524267,0.4766,0.441556557,0.4639026425,0.5343146541
2273,0.3347,0.8028,0.291130011,0.7406054228,0.6317,0.410448555,0.6346,0.5169186465,0.476,0.442699817,0.4633673401,0.5339706152
2274,0.3344,0.8029,0.2925479047,0.7377382783,0.6311,0.4088736374,0.634,0.5162150514,0.4753,0.4438323691,0.4628413405,0.5336551726
2275,0.3341,0.8028,0.2940924686,0.7347323715,0.6302,0.407398415,0.6335,0.5154094084,0.4747,0.4449540222,0.4623386417,0.5333768606
2276,0.3339,0.8025,0.295746602,0.7315623675,0.6291,0.4060319743,0.633,0.5145007698,0.4741,0.446062062,0.4618695734,0.5331388986
2277,0.3336,0.802,0.2974887336,0.7282274909,0.6278,0.404753483,0.6325,0.5135006895,0.4736,0.447143682,0.461429793,0.5329232447
2278,0.3334,0.8013,0.2992961742,0.7247331061,0.6262,0.4035346291,0.6321,0.512423847,0.4731,0.4481835526,0.4610112897,0.5327065418
2279,0.3331,0.8006,0.3011462348,0.7210845777,0.6245,0.4023471004,0.6317,0.5112849216,0.4726,0.4491663441,0.4606060526,0.5324654329
2280,0.3328,0.7998,0.3030162262,0.7172872702,0.6225,0.401162585,0.6313,0.5100985926,0.4721,0.450076727,0.4602060709,0.5321765608
2281,0.3326,0.799,0.3048834593,0.7133465481,0.6204,0.3999527706,0.6309,0.5088795396,0.4717,0.4508993714,0.4598033339,0.5318165683
2282,0.3323,0.7982,0.306725245,0.7092677759,0.6182,0.3986893453,0.6304,0.5076424418,0.4713,0.4516189479,0.4593898308,0.5313620984
2283,0.3321,0.7975,0.3085188942,0.7050563181,0.6157,0.397343997,0.6299,0.5064019787,0.4709,0.4522201267,0.4589575507,0.530789794
2284,0.3318,0.797,0.3102417178,0.7007175392,0.6132,0.3958884136,0.6293,0.5051728297,0.4705,0.4526875783,0.4584984828,0.5300762979
2285,0.3314,0.7966,0.3118710267,0.6962568036,0.6106,0.3942942831,0.6285,0.5039696741,0.4701,0.4530059729,0.4580046164,0.5291982531
2286,0.3311,0.7964,0.3133886474,0.6916911641,0.6079,0.3925462152,0.6277,0.5028036301,0.4698,0.4531630597,0.4574682569,0.5281401497
2287,0.3308,0.7964,0.3147944688,0.6870844256,0.6051,0.3906805071,0.6268,0.5016715703,0.4694,0.4531589025,0.4568829751,0.5269178675
2288,0.3305,0.7966,0.3160928955,0.6825120812,0.6023,0.3887463779,0.6258,0.5005668064,0.469,0.4529966439,0.4562426581,0.5255551335
2289,0.3302,0.7968,0.317288332,0.6780496241,0.5995,0.3867930465,0.6247,0.4994826498,0.4686,0.4526794262,0.4555411929,0.5240756747
2290,0.3299,0.7971,0.3183851829,0.6737725472,0.5968,0.384869732,0.6236,0.498412412,0.468,0.4522103922,0.4547724665,0.5225032182
2291,0.3297,0.7974,0.3193878527,0.6697563437,0.5942,0.3830256535,0.6223,0.4973494044,0.4674,0.4515926842,0.4539303661,0.520861491
2292,0.3294,0.7977,0.3203007459,0.6660765067,0.5917,0.3813100298,0.621,0.4962869386,0.4666,0.4508294448,0.4530087787,0.5191742201
2293,0.3291,0.7978,0.3211282672,0.6628085294,0.5893,0.3797720801,0.6196,0.4952183261,0.4657,0.4499238166,0.4520015913,0.5174651326
2294,0.3288,0.7979,0.321874821,0.6600279047,0.5871,0.3784610234,0.6182,0.4941368782,0.4646,0.4488789421,0.4509026911,0.5157579555
2295,0.3285,0.7977,0.322544812,0.6578101259,0.5852,0.3774260787,0.6167,0.4930359066,0.4633,0.4476979638,0.449705965,0.5140764158
2296,0.3282,0.7974,0.3231413714,0.6562001468,0.5835,0.3766970218,0.6152,0.4919092162,0.4617,0.4463881365,0.448409684,0.5124401959
2297,0.3279,0.7969,0.3236625379,0.6551207646,0.5821,0.3762258559,0.6137,0.490752586,0.46,0.444973164,0.4470296542,0.5108527988
2298,0.3276,0.7963,0.3241050769,0.6544642373,0.5808,0.3759451409,0.6122,0.4895622885,0.4581,0.4434808622,0.4455860656,0.509313683
2299,0.3273,0.7956,0.3244657537,0.654122823,0.5796,0.3757874366,0.6106,0.4883345964,0.456,0.4419390472,0.4440991083,0.5078223068
2300,0.327,0.7949,0.3247413337,0.6539887796,0.5784,0.3756853031,0.6091,0.4870657822,0.4539,0.4403755351,0.4425889722,0.5063781287
2301,0.3266,0.7942,0.3249285824,0.6539543651,0.5773,0.3755713003,0.6076,0.4857521183,0.4516,0.4388181417,0.4410758473,0.5049806071
2302,0.3263,0.7936,0.3250242651,0.6539118376,0.5761,0.375377988,0.6061,0.4843898774,0.4493,0.4372946832,0.4395799237,0.5036292003
2303,0.326,0.7931,0.3250251473,0.653753455,0.5748,0.3750379262,0.6047,0.4829753319,0.4469,0.4358329756,0.4381213912,0.5023233667
2304,0.3257,0.7927,0.3249279943,0.6533714754,0.5733,0.3744836748,0.6033,0.4815047544,0.4445,0.4344608349,0.43672044,0.5010625648
2305,0.3254,0.7926,0.3247295715,0.6526581568,0.5716,0.3736477938,0.6019,0.4799744175,0.4421,0.4332060771,0.43539726,0.4998462529
2306,0.3252,0.7927,0.3244300078,0.6515335348,0.5697,0.3724845843,0.6007,0.478383671,0.4398,0.4320877461,0.4341670967,0.498673167
2307,0.3249,0.7931,0.3240428854,0.6500287564,0.5676,0.3710353123,0.5995,0.476744174,0.4375,0.4310897971,0.4330254177,0.4975391532
2308,0.3246,0.7936,0.3235851501,0.648202746,0.5654,0.3693629849,0.5984,0.4750706629,0.4352,0.4301874132,0.431962746,0.4964393353
2309,0.3243,0.7942,0.3230737477,0.646114428,0.5631,0.3675306096,0.5973,0.4733778741,0.433,0.4293557775,0.4309696047,0.495368837
2310,0.324,0.7949,0.322525624,0.643822727,0.5608,0.3656011934,0.5963,0.4716805441,0.4307,0.428570073,0.4300365169,0.494322782
2311,0.3237,0.7956,0.3219577246,0.6413865676,0.5586,0.3636377436,0.5954,0.4699934093,0.4285,0.4278054829,0.4291540055,0.4932962941
2312,0.3234,0.7963,0.3213869953,0.6388648741,0.5565,0.3617032674,0.5944,0.4683312061,0.4263,0.4270371903,0.4283125938,0.492284497
2313,0.323,0.797,0.3208303819,0.6363165711,0.5547,0.3598607721,0.5935,0.466708671,0.4241,0.4262403782,0.4275028047,0.4912825144
2314,0.3227,0.7975,0.3203048301,0.6338005832,0.5531,0.3581732648,0.5927,0.4651405402,0.422,0.4253902297,0.4267151613,0.49028547
2315,0.3223,0.7979,0.3198272857,0.6313758348,0.5519,0.3567037529,0.5918,0.4636415504,0.4198,0.4244619279,0.4259401866,0.4892884875
2316,0.3219,0.798,0.3194104901,0.6290833252,0.551,0.3555016726,0.591,0.4622235301,0.4176,0.4234388572,0.4251718293,0.4882881548
2317,0.3216,0.798,0.3190503676,0.6268923528,0.5506,0.3545621767,0.5902,0.4608866775,0.4154,0.4223372073,0.4244177398,0.487286916
2318,0.3212,0.7979,0.3187386379,0.624754291,0.5504,0.3538668472,0.5893,0.4596282828,0.4133,0.4211813692,0.4236889943,0.4862886792
2319,0.3209,0.7976,0.3184670209,0.622620513,0.5505,0.3533972659,0.5885,0.4584456363,0.4111,0.4199957339,0.4229966687,0.4852973527
2320,0.3206,0.7972,0.3182272367,0.620442392,0.5509,0.3531350147,0.5875,0.4573360283,0.409,0.4188046925,0.4223518391,0.4843168445
2321,0.3203,0.7966,0.318011005,0.6181713013,0.5514,0.3530616756,0.5866,0.4562967492,0.407,0.4176326358,0.4217655816,0.483351063
2322,0.3199,0.7961,0.3178100457,0.6157586141,0.552,0.3531588304,0.5855,0.4553250893,0.4049,0.416503955,0.4212489722,0.4824039162
2323,0.3196,0.7954,0.3176160788,0.6131557038,0.5528,0.3534080611,0.5844,0.4544183389,0.403,0.415443041,0.4208130869,0.4814793124
2324,0.3191,0.7947,0.317420824,0.6103139435,0.5535,0.3537909495,0.5831,0.4535737883,0.4011,0.4144742849,0.4204690019,0.4805811597
2325,0.3187,0.7941,0.3172160014,0.6071847065,0.5543,0.3542890777,0.5817,0.4527887278,0.3993,0.4136220776,0.4202277931,0.4797133663
2326,0.3184,0.7934,0.3169928773,0.603741773,0.555,0.3548826276,0.5802,0.4520566026,0.3975,0.4129019819,0.4200935309,0.4788787939
2327,0.318,0.7928,0.3167409048,0.6000485513,0.5556,0.3555461822,0.5786,0.4513554772,0.3959,0.4122942473,0.4200422623,0.4780761183
2328,0.3176,0.7921,0.3164490834,0.5961908564,0.5561,0.3562529248,0.5769,0.450659571,0.3942,0.4117702951,0.4200430289,0.4773029687
2329,0.3172,0.7915,0.3161064128,0.5922545034,0.5566,0.3569760386,0.5752,0.4499431033,0.3926,0.4113015465,0.420064872,0.4765569743
2330,0.3169,0.7909,0.3157018925,0.5883253075,0.5569,0.3576887067,0.5734,0.4491802934,0.3911,0.4108594229,0.4200768331,0.4758357644
2331,0.3165,0.7902,0.3152245221,0.5844890839,0.5571,0.3583641123,0.5717,0.4483453608,0.3895,0.4104153454,0.4200479535,0.4751369682
2332,0.3162,0.7896,0.3146633013,0.5808316476,0.5572,0.3589754387,0.57,0.4474125248,0.3879,0.4099407353,0.4199472746,0.474458215
2333,0.3159,0.789,0.3140072295,0.5774388137,0.5572,0.3594958689,0.5684,0.4463560048,0.3863,0.4094070139,0.4197438379,0.4737971341
2334,0.3156,0.7884,0.3132453064,0.5743963975,0.5571,0.3598985863,0.5668,0.4451500201,0.3846,0.4087856025,0.4194066848,0.4731513547
2335,0.3152,0.7878,0.3123665317,0.571790214,0.5568,0.360156774,0.5654,0.4437687901,0.3829,0.4080479222,0.4189048567,0.472518506
2336,0.3149,0.7872,0.3113646445,0.5696942178,0.5563,0.3602476888,0.5642,0.4421982088,0.3811,0.4071742395,0.4182173667,0.4718947718
2337,0.3146,0.7865,0.3102523434,0.5681349209,0.5557,0.3601648819,0.5631,0.4404708684,0.3793,0.4061802005,0.4173631146,0.4712705545
2338,0.3142,0.7859,0.3090470665,0.5671269746,0.5549,0.3599059783,0.5621,0.4386310359,0.3774,0.4050902967,0.4163709721,0.4706348107
2339,0.3139,0.7853,0.3077662522,0.5666850306,0.554,0.3594686028,0.5612,0.4367229782,0.3756,0.4039290193,0.4152698108,0.4699764972
2340,0.3136,0.7848,0.3064273384,0.5668237401,0.5528,0.3588503802,0.5603,0.4347909621,0.3739,0.4027208598,0.4140885022,0.469284571
2341,0.3132,0.7842,0.3050477635,0.5675577547,0.5515,0.3580489356,0.5595,0.4328792547,0.3722,0.4014903093,0.412855918,0.4685479886
2342,0.3129,0.7837,0.3036449656,0.5689017257,0.55,0.3570618936,0.5587,0.4310321228,0.3707,0.4002618593,0.4116009297,0.467755707
2343,0.3125,0.7832,0.3022363829,0.5708703046,0.5483,0.3558868792,0.5579,0.4292938334,0.3693,0.399060001,0.410352409,0.4668966829
2344,0.312,0.7827,0.3008394536,0.5734781428,0.5463,0.3545215173,0.557,0.4277086533,0.3682,0.3979092259,0.4091392274,0.465959873
2345,0.3115,0.7823,0.2994716159,0.5767398917,0.5442,0.3529634327,0.556,0.4263208495,0.3673,0.3968340252,0.4079902565,0.4649342343
2346,0.311,0.7819,0.2981450487,0.5806614911,0.5418,0.3512204762,0.555,0.4251596352,0.3667,0.3958560286,0.4069282295,0.4638137677
2347,0.3106,0.7816,0.2968508933,0.5852140336,0.5393,0.3493414026,0.5539,0.4241940091,0.3663,0.3949854191,0.4059513264,0.4626126507
2348,0.3102,0.7813,0.295575032,0.5903599002,0.5367,0.3473851924,0.5527,0.4233779163,0.3662,0.3942295184,0.4050515887,0.4613501053
2349,0.3098,0.7811,0.2943033468,0.5960614721,0.534,0.3454108261,0.5515,0.4226653018,0.3662,0.3935956477,0.4042210578,0.4600453532
2350,0.3095,0.7808,0.2930217197,0.6022811301,0.5315,0.3434772844,0.5503,0.4220101106,0.3664,0.3930911286,0.4034517754,0.4587176162
2351,0.3091,0.7806,0.2917160329,0.6089812552,0.529,0.3416435479,0.5491,0.4213662878,0.3667,0.3927232825,0.4027357828,0.4573861163
2352,0.3087,0.7804,0.2903721686,0.6161242286,0.5268,0.3399685972,0.548,0.4206877785,0.3672,0.3924994308,0.4020651218,0.4560700752
2353,0.3083,0.7802,0.2889760087,0.6236724311,0.5248,0.3385114129,0.5468,0.4199285277,0.3677,0.392426895,0.4014318337,0.4547887147
2354,0.3078,0.78,0.2875134354,0.6315882437,0.5231,0.3373309755,0.5458,0.4190424803,0.3683,0.3925129965,0.4008279602,0.4535612566
2355,0.3073,0.7798,0.2859703309,0.6398340475,0.5219,0.3364862657,0.5448,0.4179835816,0.3688,0.3927650568,0.4002455427,0.4524069228
2356,0.3068,0.7796,0.2843351439,0.6483717594,0.521,0.3360134499,0.544,0.4167185529,0.3694,0.3931839421,0.3996774796,0.451339442
2357,0.3062,0.7794,0.2826065907,0.6571614398,0.5206,0.3358574377,0.5433,0.4152652216,0.37,0.393744698,0.3991200971,0.4503505705
2358,0.3057,0.7791,0.2807859544,0.6661626852,0.5205,0.3359403248,0.5426,0.4136541914,0.3706,0.3944159149,0.398570578,0.4494265713
2359,0.3052,0.7789,0.2788745179,0.6753350919,0.5205,0.3361842067,0.5419,0.411916066,0.3712,0.3951661832,0.3980261054,0.4485537078
2360,0.3048,0.7787,0.2768735641,0.6846382564,0.5206,0.3365111789,0.5413,0.4100814494,0.3719,0.3959640933,0.3974838622,0.4477182429
2361,0.3044,0.7785,0.2747843763,0.694031775,0.5208,0.3368433369,0.5406,0.4081809451,0.3726,0.3967782355,0.3969410313,0.4469064399
2362,0.3039,0.7783,0.2726082372,0.7034752442,0.5209,0.3371027763,0.5399,0.406245157,0.3734,0.3975772003,0.3963947957,0.4461045619
2363,0.3034,0.7781,0.27034643,0.7129282603,0.5208,0.3372115926,0.5391,0.4043046888,0.3743,0.3983295779,0.3958423384,0.4452988721
2364,0.3029,0.778,0.2680002376,0.7223504197,0.5204,0.3370918813,0.5382,0.4023901443,0.3752,0.3990039589,0.3952808424,0.4444756337
2365,0.3023,0.7779,0.2655709431,0.7317013189,0.5196,0.3366657381,0.5372,0.4005321272,0.3763,0.3995689335,0.3947074905,0.4436211097
2366,0.3016,0.7778,0.2630621191,0.7409374383,0.5185,0.3358780044,0.536,0.3987552865,0.3774,0.4000006501,0.3941186044,0.4427241067
2367,0.3009,0.7777,0.2604864966,0.7500027946,0.5169,0.3347645061,0.5347,0.3970604523,0.3787,0.4003054878,0.3935070606,0.4417836041
2368,0.3002,0.7777,0.2578590963,0.7588382886,0.5151,0.3333838149,0.5333,0.3954424997,0.38,0.400497384,0.3928648743,0.4408011247
2369,0.2994,0.7777,0.2551949388,0.7673848209,0.513,0.3317945028,0.5318,0.3938963042,0.3813,0.4005902756,0.3921840606,0.4397781912
2370,0.2986,0.7777,0.2525090449,0.7755832924,0.5108,0.3300551414,0.5303,0.3924167408,0.3825,0.4005981,0.3914566346,0.4387163265
2371,0.2979,0.7776,0.2498164352,0.7833746039,0.5086,0.3282243028,0.5288,0.3909986849,0.3837,0.4005347942,0.3906746115,0.4376170533
2372,0.2972,0.7776,0.2471321304,0.7906996561,0.5063,0.3263605587,0.5273,0.3896370117,0.3848,0.4004142953,0.3898300065,0.4364818944
2373,0.2965,0.7774,0.2444711511,0.7974993497,0.5042,0.3245224808,0.5259,0.3883265964,0.3857,0.4002505407,0.3889148346,0.4353123726
2374,0.2958,0.7773,0.241848518,0.8037145855,0.5023,0.3227686411,0.5246,0.3870623144,0.3865,0.4000574672,0.3879211112,0.4341100106
2375,0.2951,0.777,0.2392792518,0.8092862643,0.5006,0.3211576114,0.5233,0.3858390409,0.387,0.3998490123,0.3868408512,0.4328763312
2376,0.2944,0.7767,0.2367737314,0.8141722445,0.4992,0.3197369423,0.5222,0.3846514352,0.3873,0.3996377156,0.385671265,0.4316147678
2377,0.2936,0.7763,0.2343237689,0.8183982155,0.4982,0.3185100995,0.5212,0.3834932936,0.3873,0.3994305278,0.3844303435,0.4303363961
2378,0.2929,0.7758,0.2319165346,0.8220068243,0.4974,0.3174695275,0.5203,0.3823581963,0.3871,0.399233002,0.3831412727,0.4290542023
2379,0.2921,0.7753,0.2295391988,0.8250407179,0.4969,0.3166076708,0.5196,0.3812397237,0.3867,0.3990506917,0.3818272385,0.4277811729
2380,0.2913,0.7748,0.2271789317,0.8275425434,0.4966,0.3159169738,0.5188,0.380131456,0.3862,0.3988891499,0.3805114271,0.4265302941
2381,0.2906,0.7742,0.2248229038,0.8295549479,0.4966,0.3153898812,0.5182,0.3790269735,0.3856,0.39875393,0.3792170243,0.4253145522
2382,0.2898,0.7736,0.2224582854,0.8311205783,0.4967,0.3150188374,0.5176,0.3779198565,0.3849,0.3986505853,0.3779672162,0.4241469336
2383,0.2891,0.773,0.2200722467,0.8322820817,0.497,0.3147962868,0.517,0.3768036854,0.3842,0.398584669,0.3767851888,0.4230404246
2384,0.2884,0.7723,0.217651958,0.8330821051,0.4974,0.314714674,0.5164,0.3756720404,0.3834,0.3985617343,0.375694128,0.4220080113
2385,0.2877,0.7717,0.2151845898,0.8335632957,0.498,0.3147664435,0.5159,0.3745185018,0.3826,0.3985873345,0.37471722,0.4210626803
2386,0.2869,0.7711,0.2126573122,0.8337683003,0.4986,0.3149440398,0.5152,0.37333665,0.3818,0.3986670229,0.3738776507,0.4202174178
2387,0.2861,0.7706,0.2100612293,0.8337368322,0.4993,0.3152391907,0.5146,0.3721219144,0.3811,0.3988037525,0.3731921501,0.4194811597
2388,0.2853,0.77,0.2074031791,0.8334968693,0.5,0.3156407583,0.5139,0.3708771218,0.3805,0.3989900761,0.3726516237,0.4188466411
2389,0.2844,0.7695,0.2046939335,0.8330734554,0.5007,0.3161368875,0.5132,0.3696069482,0.3799,0.399215946,0.3722405212,0.4183025465
2390,0.2835,0.769,0.2019442642,0.8324916344,0.5015,0.3167157238,0.5125,0.3683160694,0.3793,0.3994713147,0.3719432922,0.4178375606
2391,0.2827,0.7686,0.199164943,0.8317764504,0.5024,0.3173654123,0.5117,0.3670091614,0.3788,0.3997461346,0.3717443863,0.4174403679
2392,0.2819,0.7681,0.1963667417,0.8309529473,0.5032,0.3180740983,0.5109,0.3656909001,0.3782,0.4000303584,0.3716282529,0.4170996531
2393,0.2812,0.7677,0.193560432,0.8300461691,0.5041,0.318829927,0.5101,0.3643659615,0.3777,0.4003139383,0.3715793418,0.4168041008
2394,0.2804,0.7673,0.1907567857,0.8290811596,0.5049,0.3196210436,0.5093,0.3630390216,0.3772,0.4005868269,0.3715821025,0.4165423956
2395,0.2797,0.7669,0.1879665746,0.8280829628,0.5058,0.3204355935,0.5084,0.3617147562,0.3767,0.4008389766,0.3716209846,0.4163032222
2396,0.2789,0.7666,0.1852005705,0.8270766227,0.5066,0.3212617219,0.5076,0.3603978414,0.3761,0.4010603399,0.3716804376,0.4160752651
2397,0.2781,0.7662,0.1824695451,0.8260871832,0.5074,0.3220875739,0.5067,0.359092953,0.3755,0.4012408693,0.3717449112,0.4158472089
2398,0.2773,0.7659,0.1797842702,0.8251396882,0.5082,0.3229012949,0.5058,0.3578047671,0.3749,0.4013705171,0.371798855,0.4156077384
2399,0.2766,0.7656,0.1771555175,0.8242591818,0.5089,0.32369103,0.5049,0.3565379595,0.3742,0.401439236,0.3718267185,0.415345538
2400,0.2759,0.7654,0.1745940589,0.8234707078,0.5096,0.3244449246,0.5041,0.3552972062,0.3734,0.4014369783,0.3718129513,0.4150492925
2401,0.2754,0.7651,0.1721088283,0.8227923949,0.5102,0.3251524832,0.5032,0.354086094,0.3726,0.4013561615,0.3717449289,0.4147097076
2402,0.2748,0.7649,0.1697014089,0.8222147104,0.5108,0.3258086482,0.5023,0.3529038535,0.3718,0.4011990631,0.3716217305,0.4143255734
2403,0.2743,0.7646,0.1673715461,0.8217212061,0.5113,0.3264097211,0.5014,0.351748626,0.3708,0.4009704254,0.3714453612,0.4138977016
2404,0.2739,0.7644,0.1651189852,0.8212954341,0.5117,0.3269520037,0.5005,0.350618553,0.3699,0.400674991,0.3712178262,0.4134269034
2405,0.2735,0.7642,0.1629434715,0.8209209463,0.5121,0.3274317976,0.4996,0.3495117758,0.3688,0.4003175022,0.3709411305,0.4129139903
2406,0.2731,0.764,0.1608447506,0.8205812947,0.5124,0.3278454044,0.4987,0.3484264359,0.3677,0.3999027014,0.3706172793,0.4123597737
